Omega,Implementation,Time
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,0.9601850328947366
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,0.9355649038461535
1,gemv2T_kernel_val,1.006538793103448
1,gemv2T_kernel_val,0.9797230962869726
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,0.9601850328947366
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,0.9729874999999998
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,0.9928443877551018
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,0.9996446917808217
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9065100931677016
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,0.9416008064516126
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,1.006538793103448
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9601850328947366
1,gemv2T_kernel_val,0.929605891719745
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,0.9795176174496641
1,gemv2T_kernel_val,0.9539093137254899
1,gemv2T_kernel_val,1.006538793103448
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,1.006538793103448
1,gemv2T_kernel_val,1.006538793103448
1,gemv2T_kernel_val,0.9601850328947366
1,cuCOSMA,1.303108258928571
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.131380813953488
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1226778846153842
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.1141078244274805
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.2162343749999998
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.158318452380952
1,cuCOSMA,1.158318452380952
1,cuCOSMA,1.2064944458796174
1,cuCOSMA,1.2162343749999998
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.131380813953488
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.2162343749999998
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.1056676136363632
1,cuCOSMA,1.1675849999999997
1,cuCOSMA,1.2162343749999998
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.158318452380952
1,cuCOSMA,1.089165111940298
1,cuCOSMA,1.0575951086956519
1,cuCOSMA,1.089165111940298
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.1402197265624996
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.2162343749999998
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.1056676136363632
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1491978346456688
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.131380813953488
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.158318452380952
1,cuCOSMA,1.1675849999999997
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.158318452380952
1,cuCOSMA,1.158318452380952
1,cuCOSMA,1.2162343749999998
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.1141078244274805
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1402197265624996
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1402197265624996
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1962961065573767
1,cuCOSMA,1.2162343749999998
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.089165111940298
1,cuCOSMA,1.158318452380952
1,cuCOSMA,1.158318452380952
1,cuCOSMA,1.131380813953488
1,cuCOSMA,1.0973543233082703
1,cuCOSMA,1.131380813953488
1,cuCOSMA,1.1770010080645157
1,cuCOSMA,1.1865701219512192
1,cuCOSMA,1.1491978346456688
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.206182851239669
1,cuCOSMA,1.1675849999999997
2,CUTLASS,0.890197368421053
2,CUTLASS,0.8456875000000004
2,CUTLASS,0.7742209507042258
2,CUTLASS,0.8555593385214011
2,CUTLASS,0.8555593385214011
2,CUTLASS,0.8522432170542639
2,CUTLASS,0.8522432170542639
2,CUTLASS,0.8760109561752992
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.8143657407407411
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8657708871662363
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8489527027027031
2,CUTLASS,0.8760109561752992
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8204430970149257
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.829731132075472
2,CUTLASS,0.8456875000000004
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8589013671875003
2,CUTLASS,0.8456875000000004
2,CUTLASS,0.8522432170542639
2,CUTLASS,0.8589013671875003
2,CUTLASS,0.8589013671875003
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8555593385214011
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8235159176029966
2,CUTLASS,0.8424473180076631
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8589013671875003
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.7715043859649127
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8329726530129045
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.869085968379447
2,CUTLASS,0.8555593385214011
2,CUTLASS,0.8522432170542639
2,CUTLASS,0.8760109561752992
2,CUTLASS,0.869085968379447
2,CUTLASS,0.8760109561752992
2,CUTLASS,0.8555593385214011
2,CUTLASS,0.869085968379447
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8589013671875003
2,CUTLASS,0.8360408745247152
2,CUTLASS,0.8760109561752992
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.788095878136201
2,CUTLASS,0.869085968379447
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8760109561752992
2,CUTLASS,0.8489527027027031
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8457891573506434
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.855663383193482
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8589013671875003
2,CUTLASS,0.8392318702290079
2,CUTLASS,0.8456875000000004
2,CUTLASS,0.8761200348648989
2,CUTLASS,0.8656643700787405
2,CUTLASS,0.8555593385214011
2,CUTLASS,0.869085968379447
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8522432170542639
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8726429368721322
2,CUTLASS,0.8760109561752992
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8622696078431377
2,CUTLASS,0.8555593385214011
2,CUTLASS,0.8657708871662363
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.869085968379447
2,CUTLASS,0.8725347222222226
2,CUTLASS,0.8113607011070114
2,32x32_sliced1x4,1.052051435406699
2,32x32_sliced1x4,0.9994488636363641
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.8830471887550204
2,32x32_sliced1x4,0.9772388888888893
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.9994488636363641
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,0.9950671757884321
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,0.9904448198198202
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.9994488636363641
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.9904448198198202
2,32x32_sliced1x4,0.9277584388185659
2,32x32_sliced1x4,0.99959085097315
2,32x32_sliced1x4,0.9949264705882357
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,0.9772388888888893
2,32x32_sliced1x4,0.9860033632287
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,0.9816015625000004
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,0.947753232758621
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0041558441558447
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.9904448198198202
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,0.9994488636363641
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,0.9645126799177524
2,32x32_sliced1x4,0.9860033632287
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,0.9904448198198202
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.9994488636363641
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.0226918604651167
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.968628854625551
2,32x32_sliced1x4,0.9904448198198202
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.9994488636363641
2,32x32_sliced1x4,0.9601692139737995
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,0.9559945652173917
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.9601692139737995
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.0086181192660555
2,32x32_sliced1x4,0.9860033632287
2,32x32_sliced1x4,1.004012557077626
2,32x32_sliced1x4,0.9396527777777781
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.0132661290322584
2,32x32_sliced1x4,1.0179571759259263
2,32x32_sliced1x4,1.0179571759259263
2,cuCOSMA,1.9119891304347834
2,cuCOSMA,1.3742421875000006
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.6657481060606067
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.5933242753623194
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.6408861940298514
2,cuCOSMA,1.6408861940298514
2,cuCOSMA,1.7178027343750006
2,cuCOSMA,1.7455023567353023
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.616755514705883
2,cuCOSMA,1.6408861940298514
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7178027343750006
2,cuCOSMA,1.6408861940298514
2,cuCOSMA,1.6913750000000007
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.6536122209165696
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.6408861940298514
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.7044864341085277
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.6657481060606067
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.6657481060606067
2,cuCOSMA,1.7044864341085277
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.653223684210527
2,cuCOSMA,1.5269357638888896
2,cuCOSMA,1.64126895264754
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.559423758865249
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.6913750000000007
2,cuCOSMA,1.6913750000000007
2,cuCOSMA,1.7178027343750006
2,cuCOSMA,1.6784637404580158
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.6913750000000007
2,cuCOSMA,1.7178027343750006
2,cuCOSMA,1.7178027343750006
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.6784637404580158
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.4465707236842111
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.6784637404580158
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.6784637404580158
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.653223684210527
2,cuCOSMA,1.7178027343750006
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.5933242753623194
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.6287314814814822
2,cuCOSMA,1.718222222222223
2,cuCOSMA,1.6784637404580158
2,cuCOSMA,1.6408861940298514
2,cuCOSMA,1.7178027343750006
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.6657481060606067
2,cuCOSMA,1.6913750000000007
2,cuCOSMA,1.7450694444444452
2,cuCOSMA,1.616755514705883
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.475696308724833
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.731328740157481
2,cuCOSMA,1.7178027343750006
2,cuCOSMA,1.6408861940298514
2,cuCOSMA,1.7590300000000008
2,cuCOSMA,1.7450694444444452
3,CUTLASS,0.8904744433198382
3,CUTLASS,0.8728062996031747
3,CUTLASS,0.8592735929678916
3,CUTLASS,0.8728062996031747
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8728062996031747
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8728062996031747
3,CUTLASS,0.8492169401544403
3,CUTLASS,0.8394930820610688
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8525084786821706
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8363010931558936
3,CUTLASS,0.8363010931558936
3,CUTLASS,0.7940331678700362
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.869356472332016
3,CUTLASS,0.869356472332016
3,CUTLASS,0.85582563229572
3,CUTLASS,0.8728062996031747
3,CUTLASS,0.8394930820610688
3,CUTLASS,0.8427095306513411
3,CUTLASS,0.859168701171875
3,CUTLASS,0.8626437063365608
3,CUTLASS,0.8660403592961733
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8394930820610688
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8762836155378487
3,CUTLASS,0.859168701171875
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.869356472332016
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8427095306513411
3,CUTLASS,0.859168701171875
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8394930820610688
3,CUTLASS,0.85582563229572
3,CUTLASS,0.8427095306513411
3,CUTLASS,0.8427095306513411
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8459507211538463
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8492169401544403
3,CUTLASS,0.8492169401544403
3,CUTLASS,0.8660403592961733
3,CUTLASS,0.814619212962963
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8492169401544403
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.849319415952697
3,CUTLASS,0.8394930820610688
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.7481196853741499
3,CUTLASS,0.8660403592961733
3,CUTLASS,0.85582563229572
3,CUTLASS,0.8492169401544403
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8268691259398497
3,CUTLASS,0.8299893867924529
3,CUTLASS,0.8592735929678916
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8268691259398497
3,CUTLASS,0.859168701171875
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.849319415952697
3,CUTLASS,0.8728062996031747
3,CUTLASS,0.8525084786821706
3,CUTLASS,0.8427095306513411
3,CUTLASS,0.8525084786821706
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.869356472332016
3,CUTLASS,0.8394930820610688
3,CUTLASS,0.8525084786821706
3,CUTLASS,0.777198542402827
3,CUTLASS,0.8363010931558936
3,CUTLASS,0.8728062996031747
3,CUTLASS,0.8363010931558936
3,CUTLASS,0.8659338090551182
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8525084786821706
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.8394930820610688
3,CUTLASS,0.869356472332016
3,CUTLASS,0.8625379901960786
3,CUTLASS,0.859168701171875
3,CUTLASS,0.8659338090551182
3,32x32_sliced1x4,0.9997599431818183
3,32x32_sliced1x4,1.0326159037558686
3,32x32_sliced1x4,1.0231588893734556
3,32x32_sliced1x4,1.01358150921659
3,32x32_sliced1x4,1.0230101744186049
3,32x32_sliced1x4,1.0326159037558686
3,32x32_sliced1x4,1.0374867334905662
3,32x32_sliced1x4,1.0230101744186049
3,32x32_sliced1x4,1.0230101744186049
3,32x32_sliced1x4,1.0326159037558686
3,32x32_sliced1x4,1.0230101744186049
3,32x32_sliced1x4,0.8940942581300815
3,32x32_sliced1x4,1.0230101744186049
3,32x32_sliced1x4,0.9202811192468621
3,32x32_sliced1x4,0.9690637477626327
3,32x32_sliced1x4,1.0043250570776256
3,32x32_sliced1x4,1.0277905957943927
3,32x32_sliced1x4,1.0182740162037038
3,32x32_sliced1x4,0.9863102578475338
